Date,KO,DUK
2013-04-12,41.08000183105469,72.97000122070312
2013-04-15,40.09000015258789,72.29000091552734
2013-04-16,42.369998931884766,73.56999969482422
2013-04-17,42.54999923706055,73.1500015258789
2013-04-18,42.099998474121094,73.23999786376953
2013-04-19,42.65999984741211,74.33999633789062
2013-04-22,42.720001220703125,74.27999877929688
2013-04-23,42.70000076293945,74.41000366210938
2013-04-24,42.150001525878906,74.72000122070312
2013-04-25,42.349998474121094,75.13999938964844
2013-04-26,42.099998474121094,74.86000061035156
2013-04-29,42.2400016784668,75.19999694824219
2013-04-30,42.33000183105469,75.19999694824219
2013-05-01,42.209999084472656,74.88999938964844
2013-05-02,41.959999084472656,74.77999877929688
2013-05-03,42.2400016784668,74.47000122070312
2013-05-06,42.08000183105469,72.9000015258789
2013-05-07,42.70000076293945,73.69999694824219
2013-05-08,42.459999084472656,72.91000366210938
2013-05-09,42.119998931884766,72.05000305175781
2013-05-10,42.150001525878906,72.18000030517578
2013-05-13,42.189998626708984,71.7699966430664
2013-05-14,42.52000045776367,72.08000183105469
2013-05-15,42.91999816894531,72.23999786376953
2013-05-16,43.09000015258789,71.16000366210938
2013-05-17,42.970001220703125,71.62000274658203
2013-05-20,42.380001068115234,71.33000183105469
2013-05-21,42.34000015258789,71.38999938964844
2013-05-22,42.25,70.19000244140625
2013-05-23,41.93000030517578,69.76000213623047
2013-05-24,42.2400016784668,68.87999725341797
2013-05-28,42.54999923706055,67.75
2013-05-29,41.400001525878906,67.1500015258789
2013-05-30,40.77000045776367,67.30999755859375
2013-05-31,39.9900016784668,66.93000030517578
2013-06-03,40.810001373291016,67.19999694824219
2013-06-04,41.41999816894531,67.1500015258789
2013-06-05,40.650001525878906,66.80999755859375
2013-06-06,40.790000915527344,67.5
2013-06-07,41.40999984741211,67.69000244140625
2013-06-10,41.18000030517578,67.88999938964844
2013-06-11,40.790000915527344,67.20999908447266
2013-06-12,40.38999938964844,66.58999633789062
2013-06-13,40.40999984741211,67.48999786376953
2013-06-14,40.34000015258789,67.63999938964844
2013-06-17,40.68000030517578,67.6500015258789
2013-06-18,40.93000030517578,68.2300033569336
2013-06-19,40.40999984741211,66.72000122070312
2013-06-20,39.130001068115234,65.0999984741211
2013-06-21,39.7599983215332,65.58000183105469
2013-06-24,39.529998779296875,65.45999908447266
2013-06-25,39.720001220703125,66.12000274658203
2013-06-26,40.33000183105469,67.61000061035156
2013-06-27,40.2599983215332,67.5199966430664
2013-06-28,40.11000061035156,67.5
2013-07-01,40.459999084472656,66.83999633789062
2013-07-02,40.369998931884766,67.18000030517578
2013-07-03,40.4900016784668,67.38999938964844
2013-07-05,40.52000045776367,67.2699966430664
2013-07-08,40.540000915527344,67.7300033569336
2013-07-09,40.83000183105469,68.16000366210938
2013-07-10,40.68000030517578,68.58999633789062
2013-07-11,41.029998779296875,69.9000015258789
2013-07-12,41.029998779296875,70.1500015258789
2013-07-15,41.0099983215332,71.01000213623047
2013-07-16,40.22999954223633,70.48999786376953
2013-07-17,40.84000015258789,70.70999908447266
2013-07-18,40.810001373291016,71.1500015258789
2013-07-19,41.09000015258789,70.87999725341797
2013-07-22,40.84000015258789,70.7699966430664
2013-07-23,40.959999084472656,71.30999755859375
2013-07-24,40.86000061035156,70.5
2013-07-25,40.84000015258789,70.5999984741211
2013-07-26,40.63999938964844,70.79000091552734
2013-07-29,40.279998779296875,71.22000122070312
2013-07-30,40.31999969482422,71.48999786376953
2013-07-31,40.08000183105469,71.0
2013-08-01,40.56999969482422,71.51000213623047
2013-08-02,40.220001220703125,71.75
2013-08-05,40.290000915527344,71.37000274658203
2013-08-06,40.369998931884766,71.12000274658203
2013-08-07,40.150001525878906,71.05000305175781
2013-08-08,40.20000076293945,71.2300033569336
2013-08-09,40.15999984741211,70.7699966430664
2013-08-12,39.83000183105469,70.7699966430664
2013-08-13,39.650001525878906,70.81999969482422
2013-08-14,39.529998779296875,69.0199966430664
2013-08-15,39.09000015258789,67.91000366210938
2013-08-16,39.04999923706055,67.05000305175781
2013-08-19,38.779998779296875,66.33000183105469
2013-08-20,38.650001525878906,66.79000091552734
2013-08-21,38.279998779296875,65.80999755859375
2013-08-22,38.310001373291016,65.94000244140625
2013-08-23,38.52000045776367,66.3499984741211
2013-08-26,38.119998931884766,65.79000091552734
2013-08-27,38.150001525878906,65.8499984741211
2013-08-28,38.349998474121094,66.05000305175781
2013-08-29,38.099998474121094,65.66000366210938
2013-08-30,38.18000030517578,65.5999984741211
2013-09-03,37.900001525878906,64.95999908447266
2013-09-04,38.540000915527344,64.69000244140625
2013-09-05,38.2400016784668,64.80000305175781
2013-09-06,38.349998474121094,65.44999694824219
2013-09-09,38.52000045776367,65.56999969482422
2013-09-10,38.630001068115234,65.94999694824219
2013-09-11,38.779998779296875,65.30999755859375
2013-09-12,38.439998626708984,64.97000122070312
2013-09-13,38.689998626708984,65.55000305175781
2013-09-16,38.86000061035156,66.02999877929688
2013-09-17,38.790000915527344,66.19000244140625
2013-09-18,39.59000015258789,68.0999984741211
2013-09-19,39.310001373291016,67.93000030517578
2013-09-20,39.400001525878906,67.36000061035156
2013-09-23,38.630001068115234,67.7300033569336
2013-09-24,38.529998779296875,67.69000244140625
2013-09-25,38.33000183105469,67.26000213623047
2013-09-26,38.7400016784668,67.6500015258789
2013-09-27,38.400001525878906,66.9000015258789
2013-09-30,37.880001068115234,66.77999877929688
2013-10-01,37.95000076293945,67.2699966430664
2013-10-02,37.43000030517578,67.25
2013-10-03,37.15999984741211,66.33000183105469
2013-10-04,37.20000076293945,66.43000030517578
2013-10-07,37.04999923706055,66.33999633789062
2013-10-08,37.279998779296875,67.19999694824219
2013-10-09,37.08000183105469,67.51000213623047
2013-10-10,37.779998779296875,68.29000091552734
2013-10-11,37.77000045776367,68.8499984741211
2013-10-14,37.90999984741211,68.58000183105469
2013-10-15,37.65999984741211,67.8499984741211
2013-10-16,38.0,69.02999877929688
2013-10-17,38.54999923706055,69.80000305175781
2013-10-18,38.779998779296875,70.08000183105469
2013-10-21,38.81999969482422,70.05999755859375
2013-10-22,39.09000015258789,71.08999633789062
2013-10-23,39.09000015258789,71.70999908447266
2013-10-24,38.79999923706055,71.62999725341797
2013-10-25,39.029998779296875,72.37000274658203
2013-10-28,39.61000061035156,72.37000274658203
2013-10-29,39.79999923706055,72.62000274658203
2013-10-30,39.619998931884766,72.01000213623047
2013-10-31,39.56999969482422,71.7300033569336
2013-11-01,39.61000061035156,72.51000213623047
2013-11-04,39.5099983215332,72.47000122070312
2013-11-05,39.5,72.44999694824219
2013-11-06,40.04999923706055,73.20999908447266
2013-11-07,39.83000183105469,72.91999816894531
2013-11-08,40.04999923706055,72.43000030517578
2013-11-11,39.869998931884766,72.44999694824219
2013-11-12,39.880001068115234,71.72000122070312
2013-11-13,40.119998931884766,70.91999816894531
2013-11-14,40.209999084472656,71.51000213623047
2013-11-15,40.220001220703125,71.80000305175781
2013-11-18,40.16999816894531,71.54000091552734
2013-11-19,40.13999938964844,71.12000274658203
2013-11-20,40.060001373291016,70.02999877929688
2013-11-21,40.43000030517578,70.75
2013-11-22,40.43000030517578,71.12999725341797
2013-11-25,40.369998931884766,70.98999786376953
2013-11-26,40.25,70.5
2013-11-27,40.189998626708984,70.02999877929688
2013-11-29,40.189998626708984,69.95999908447266
2013-12-02,40.08000183105469,69.61000061035156
2013-12-03,40.349998474121094,69.75
2013-12-04,40.369998931884766,69.91999816894531
2013-12-05,39.83000183105469,69.5999984741211
2013-12-06,40.459999084472656,70.19000244140625
2013-12-09,40.400001525878906,69.80999755859375
2013-12-10,39.849998474121094,69.2699966430664
2013-12-11,40.130001068115234,68.33000183105469
2013-12-12,39.209999084472656,68.19000244140625
2013-12-13,39.22999954223633,68.19000244140625
2013-12-16,39.27000045776367,68.51000213623047
2013-12-17,39.099998474121094,68.37999725341797
2013-12-18,40.02000045776367,69.7300033569336
2013-12-19,39.86000061035156,69.19000244140625
2013-12-20,40.040000915527344,69.5
2013-12-23,40.15999984741211,69.05000305175781
2013-12-24,40.189998626708984,69.27999877929688
2013-12-26,40.4900016784668,68.7699966430664
2013-12-27,40.65999984741211,68.94999694824219
2013-12-30,41.09000015258789,69.11000061035156
2013-12-31,41.310001373291016,69.01000213623047
2014-01-02,40.65999984741211,68.13999938964844
2014-01-03,40.459999084472656,67.91999816894531
2014-01-06,40.27000045776367,67.95999908447266
2014-01-07,40.38999938964844,68.48999786376953
2014-01-08,39.939998626708984,67.8499984741211
2014-01-09,39.72999954223633,67.87000274658203
2014-01-10,40.130001068115234,68.58999633789062
2014-01-13,39.529998779296875,67.7699966430664
2014-01-14,39.689998626708984,67.56999969482422
2014-01-15,39.7599983215332,67.12999725341797
2014-01-16,39.709999084472656,67.36000061035156
2014-01-17,39.279998779296875,67.56999969482422
2014-01-21,39.91999816894531,68.51000213623047
2014-01-22,39.900001525878906,68.6500015258789
2014-01-23,39.2400016784668,68.52999877929688
2014-01-24,38.84000015258789,68.26000213623047
2014-01-27,38.72999954223633,68.7300033569336
2014-01-28,38.869998931884766,68.81999969482422
2014-01-29,37.900001525878906,68.98999786376953
2014-01-30,38.16999816894531,69.88999938964844
2014-01-31,37.81999969482422,70.62000274658203
2014-02-03,37.20000076293945,70.45999908447266
2014-02-04,37.47999954223633,69.94000244140625
2014-02-05,37.61000061035156,69.62000274658203
2014-02-06,38.029998779296875,70.01000213623047
2014-02-07,37.95000076293945,69.98999786376953
2014-02-10,38.56999969482422,70.73999786376953
2014-02-11,38.63999938964844,71.30000305175781
2014-02-12,38.5099983215332,70.87000274658203
2014-02-13,38.650001525878906,71.43000030517578
2014-02-14,38.93000030517578,71.44999694824219
2014-02-18,37.470001220703125,71.5
2014-02-19,37.099998474121094,71.72000122070312
2014-02-20,37.29999923706055,71.73999786376953
2014-02-21,37.18000030517578,71.48999786376953
2014-02-24,37.5,71.11000061035156
2014-02-25,37.77000045776367,71.02999877929688
2014-02-26,37.869998931884766,70.87999725341797
2014-02-27,38.06999969482422,70.43000030517578
2014-02-28,38.20000076293945,70.87999725341797
2014-03-03,38.119998931884766,70.05000305175781
2014-03-04,38.310001373291016,70.12000274658203
2014-03-05,38.349998474121094,70.11000061035156
2014-03-06,38.470001220703125,70.02999877929688
2014-03-07,38.54999923706055,70.05999755859375
2014-03-10,38.650001525878906,69.62000274658203
2014-03-11,38.79999923706055,69.47000122070312
2014-03-12,38.470001220703125,70.36000061035156
2014-03-13,37.970001220703125,70.56999969482422
2014-03-14,38.16999816894531,70.69999694824219
2014-03-17,38.27000045776367,71.0999984741211
2014-03-18,38.400001525878906,70.23999786376953
2014-03-19,38.13999938964844,68.70999908447266
2014-03-20,38.45000076293945,69.16999816894531
2014-03-21,38.439998626708984,69.08000183105469
2014-03-24,38.400001525878906,69.31999969482422
2014-03-25,38.619998931884766,69.91999816894531
2014-03-26,38.61000061035156,69.5
2014-03-27,38.81999969482422,70.41999816894531
2014-03-28,38.95000076293945,70.44000244140625
2014-03-31,38.65999984741211,71.22000122070312
2014-04-01,38.40999984741211,70.66999816894531
2014-04-02,38.33000183105469,70.26000213623047
2014-04-03,38.06999969482422,70.44999694824219
2014-04-04,38.220001220703125,70.48999786376953
2014-04-07,38.619998931884766,71.13999938964844
2014-04-08,38.900001525878906,72.51000213623047
2014-04-09,38.9900016784668,71.81999969482422
2014-04-10,38.88999938964844,71.58999633789062
2014-04-11,38.630001068115234,71.83999633789062
2014-04-14,38.72999954223633,72.06999969482422
2014-04-15,40.18000030517578,72.80999755859375
2014-04-16,40.59000015258789,73.2300033569336
2014-04-17,40.720001220703125,72.56999969482422
2014-04-21,40.75,72.45999908447266
2014-04-22,40.709999084472656,72.79000091552734
2014-04-23,40.72999954223633,72.61000061035156
2014-04-24,40.70000076293945,73.05999755859375
2014-04-25,41.0099983215332,74.0
2014-04-28,41.029998779296875,74.80000305175781
2014-04-29,40.56999969482422,74.52999877929688
2014-04-30,40.790000915527344,74.48999786376953
2014-05-01,40.779998779296875,74.58000183105469
2014-05-02,40.95000076293945,72.86000061035156
2014-05-05,40.7599983215332,73.5199966430664
2014-05-06,40.4900016784668,73.06999969482422
2014-05-07,40.90999984741211,73.81999969482422
2014-05-08,40.72999954223633,72.83999633789062
2014-05-09,40.869998931884766,71.9800033569336
2014-05-12,40.81999969482422,71.76000213623047
2014-05-13,41.11000061035156,71.72000122070312
2014-05-14,40.88999938964844,71.2699966430664
2014-05-15,40.52000045776367,71.37999725341797
2014-05-16,40.88999938964844,71.3499984741211
2014-05-19,40.709999084472656,70.30000305175781
2014-05-20,40.58000183105469,70.08999633789062
2014-05-21,40.869998931884766,69.93000030517578
2014-05-22,40.58000183105469,70.55000305175781
2014-05-23,40.58000183105469,70.27999877929688
2014-05-27,40.77000045776367,70.45999908447266
2014-05-28,40.58000183105469,70.76000213623047
2014-05-29,40.65999984741211,70.93000030517578
2014-05-30,40.90999984741211,71.08000183105469
2014-06-02,40.86000061035156,70.8499984741211
2014-06-03,40.880001068115234,70.69999694824219
2014-06-04,40.790000915527344,71.01000213623047
2014-06-05,40.88999938964844,71.7300033569336
2014-06-06,40.9900016784668,71.33999633789062
2014-06-09,40.90999984741211,70.86000061035156
2014-06-10,41.06999969482422,70.51000213623047
2014-06-11,40.86000061035156,69.62999725341797
2014-06-12,40.41999816894531,70.58000183105469
2014-06-13,40.369998931884766,70.83000183105469
2014-06-16,40.65999984741211,71.12000274658203
2014-06-17,40.91999816894531,70.70999908447266
2014-06-18,41.560001373291016,72.41000366210938
2014-06-19,41.790000915527344,73.2300033569336
2014-06-20,41.689998626708984,72.31999969482422
2014-06-23,41.72999954223633,72.3499984741211
2014-06-24,41.849998474121094,72.36000061035156
2014-06-25,41.959999084472656,73.04000091552734
2014-06-26,42.029998779296875,73.16999816894531
2014-06-27,42.189998626708984,73.69999694824219
2014-06-30,42.36000061035156,74.19000244140625
2014-07-01,42.290000915527344,73.62999725341797
2014-07-02,42.290000915527344,72.22000122070312
2014-07-03,42.22999954223633,71.38999938964844
2014-07-07,42.13999938964844,71.58000183105469
2014-07-08,41.939998626708984,72.31999969482422
2014-07-09,41.95000076293945,72.11000061035156
2014-07-10,42.2599983215332,72.38999938964844
2014-07-11,41.970001220703125,72.16000366210938
2014-07-14,42.380001068115234,71.54000091552734
2014-07-15,42.099998474121094,72.02999877929688
2014-07-16,42.119998931884766,72.41999816894531
2014-07-17,42.02000045776367,72.36000061035156
2014-07-18,42.43000030517578,73.11000061035156
2014-07-21,42.400001525878906,73.36000061035156
2014-07-22,41.189998626708984,73.29000091552734
2014-07-23,40.810001373291016,73.4000015258789
2014-07-24,40.970001220703125,74.02999877929688
2014-07-25,41.0,73.20999908447266
2014-07-28,40.68000030517578,74.38999938964844
2014-07-29,40.349998474121094,73.9800033569336
2014-07-30,39.619998931884766,73.05000305175781
2014-07-31,39.290000915527344,72.12999725341797
2014-08-01,39.290000915527344,72.94000244140625
2014-08-04,39.400001525878906,72.19999694824219
2014-08-05,39.18000030517578,70.9800033569336
2014-08-06,39.91999816894531,69.83999633789062
2014-08-07,39.349998474121094,70.5999984741211
2014-08-08,39.45000076293945,71.75
2014-08-11,39.56999969482422,71.58000183105469
2014-08-12,39.68000030517578,71.37999725341797
2014-08-13,39.939998626708984,70.93000030517578
2014-08-14,40.18000030517578,72.08000183105469
2014-08-15,40.880001068115234,72.08999633789062
2014-08-18,41.349998474121094,72.08999633789062
2014-08-19,41.2599983215332,72.87999725341797
2014-08-20,41.25,72.76000213623047
2014-08-21,41.40999984741211,73.04000091552734
2014-08-22,41.119998931884766,72.87000274658203
2014-08-25,41.40999984741211,72.9800033569336
2014-08-26,41.599998474121094,72.31999969482422
2014-08-27,41.599998474121094,72.93000030517578
2014-08-28,41.630001068115234,73.30999755859375
2014-08-29,41.720001220703125,73.98999786376953
2014-09-02,41.63999938964844,73.44999694824219
2014-09-03,41.779998779296875,73.86000061035156
2014-09-04,41.869998931884766,74.0199966430664
2014-09-05,41.84000015258789,74.9000015258789
2014-09-08,41.779998779296875,74.88999938964844
2014-09-09,41.939998626708984,73.79000091552734
2014-09-10,42.16999816894531,73.38999938964844
2014-09-11,41.95000076293945,74.45999908447266
2014-09-12,41.459999084472656,73.05999755859375
2014-09-15,41.5,73.44000244140625
2014-09-16,41.63999938964844,74.3499984741211
2014-09-17,41.61000061035156,74.30000305175781
2014-09-18,41.790000915527344,73.4800033569336
2014-09-19,42.04999923706055,74.37999725341797
2014-09-22,42.220001220703125,73.87000274658203
2014-09-23,41.88999938964844,73.66999816894531
2014-09-24,42.27000045776367,73.70999908447266
2014-09-25,41.779998779296875,73.95999908447266
2014-09-26,42.20000076293945,74.08000183105469
2014-09-29,42.25,74.19000244140625
2014-09-30,42.65999984741211,74.7699966430664
2014-10-01,42.7400016784668,75.30000305175781
2014-10-02,42.65999984741211,74.98999786376953
2014-10-03,43.0,75.16999816894531
2014-10-06,43.599998474121094,75.06999969482422
2014-10-07,43.91999816894531,75.20999908447266
2014-10-08,44.54999923706055,77.05000305175781
2014-10-09,43.869998931884766,76.38999938964844
2014-10-10,44.470001220703125,76.83000183105469
2014-10-13,44.06999969482422,77.41000366210938
2014-10-14,43.63999938964844,78.87000274658203
2014-10-15,43.22999954223633,78.9000015258789
2014-10-16,42.560001373291016,78.16999816894531
2014-10-17,42.880001068115234,78.43000030517578
2014-10-20,43.290000915527344,79.5
2014-10-21,40.68000030517578,79.08000183105469
2014-10-22,40.619998931884766,80.16000366210938
2014-10-23,40.86000061035156,80.06999969482422
2014-10-24,41.029998779296875,80.30000305175781
2014-10-27,40.7599983215332,80.61000061035156
2014-10-28,40.560001373291016,80.72000122070312
2014-10-29,40.959999084472656,80.2699966430664
2014-10-30,41.400001525878906,82.29000091552734
2014-10-31,41.880001068115234,82.1500015258789
2014-11-03,41.810001373291016,82.37999725341797
2014-11-04,41.81999969482422,82.2300033569336
2014-11-05,42.310001373291016,83.5
2014-11-06,42.290000915527344,81.16999816894531
2014-11-07,42.31999969482422,82.08000183105469
2014-11-10,42.38999938964844,82.80999755859375
2014-11-11,42.5099983215332,82.66000366210938
2014-11-12,42.709999084472656,79.8499984741211
2014-11-13,42.790000915527344,78.98999786376953
2014-11-14,42.72999954223633,79.11000061035156
2014-11-17,42.91999816894531,80.30000305175781
2014-11-18,43.529998779296875,80.30999755859375
2014-11-19,44.220001220703125,80.37999725341797
2014-11-20,44.25,80.16999816894531
2014-11-21,44.5,79.7699966430664
2014-11-24,44.27000045776367,79.02999877929688
2014-11-25,44.43000030517578,79.1500015258789
2014-11-26,44.290000915527344,79.69000244140625
2014-11-28,44.83000183105469,80.9000015258789
2014-12-01,44.54999923706055,82.0
2014-12-02,44.540000915527344,82.33999633789062
2014-12-03,43.79999923706055,81.97000122070312
2014-12-04,43.5,82.3499984741211
2014-12-05,43.529998779296875,80.7300033569336
2014-12-08,43.13999938964844,81.62999725341797
2014-12-09,42.040000915527344,82.18000030517578
2014-12-10,41.599998474121094,82.25
2014-12-11,41.529998779296875,82.88999938964844
2014-12-12,40.90999984741211,82.69000244140625
2014-12-15,40.56999969482422,81.13999938964844
2014-12-16,40.38999938964844,80.62000274658203
2014-12-17,41.54999923706055,81.37000274658203
2014-12-18,42.38999938964844,83.01000213623047
2014-12-19,41.95000076293945,82.8499984741211
2014-12-22,42.349998474121094,83.61000061035156
2014-12-23,42.970001220703125,83.68000030517578
2014-12-24,42.939998626708984,84.97000122070312
2014-12-26,42.959999084472656,85.80999755859375
2014-12-29,42.86000061035156,86.83000183105469
2014-12-30,42.7599983215332,84.69999694824219
2014-12-31,42.220001220703125,83.54000091552734
2015-01-02,42.13999938964844,84.05000305175781
2015-01-05,42.13999938964844,82.83999633789062
2015-01-06,42.459999084472656,84.19999694824219
2015-01-07,42.9900016784668,84.47000122070312
2015-01-08,43.5099983215332,84.80999755859375
2015-01-09,43.029998779296875,84.93000030517578
2015-01-12,42.63999938964844,85.01000213623047
2015-01-13,42.630001068115234,85.47000122070312
2015-01-14,42.560001373291016,85.69000244140625
2015-01-15,42.380001068115234,86.76000213623047
2015-01-16,42.529998779296875,87.3499984741211
2015-01-20,43.15999984741211,87.69000244140625
2015-01-21,43.36000061035156,88.68000030517578
2015-01-22,43.779998779296875,88.62999725341797
2015-01-23,43.310001373291016,88.72000122070312
2015-01-26,43.0,88.55000305175781
2015-01-27,42.38999938964844,88.72000122070312
2015-01-28,41.91999816894531,87.8499984741211
2015-01-29,42.099998474121094,89.36000061035156
2015-01-30,41.16999816894531,87.13999938964844
2015-02-02,41.59000015258789,87.0
2015-02-03,41.630001068115234,86.77999877929688
2015-02-04,41.68000030517578,85.9800033569336
2015-02-05,41.790000915527344,86.72000122070312
2015-02-06,41.45000076293945,83.11000061035156
2015-02-09,41.22999954223633,82.69999694824219
2015-02-10,42.400001525878906,84.18000030517578
2015-02-11,42.369998931884766,81.8499984741211
2015-02-12,42.16999816894531,81.05999755859375
2015-02-13,41.9900016784668,79.83999633789062
2015-02-17,41.810001373291016,79.38999938964844
2015-02-18,41.72999954223633,80.97000122070312
2015-02-19,42.11000061035156,79.16999816894531
2015-02-20,41.970001220703125,78.70999908447266
2015-02-23,41.849998474121094,79.26000213623047
2015-02-24,42.130001068115234,79.8499984741211
2015-02-25,42.04999923706055,79.01000213623047
2015-02-26,42.459999084472656,78.55999755859375
2015-02-27,43.29999923706055,78.55000305175781
2015-03-02,43.20000076293945,77.05999755859375
2015-03-03,42.95000076293945,77.51000213623047
2015-03-04,42.5,77.08000183105469
2015-03-05,42.400001525878906,77.58000183105469
2015-03-06,41.52000045776367,74.95999908447266
2015-03-09,41.38999938964844,74.76000213623047
2015-03-10,40.689998626708984,74.69999694824219
2015-03-11,40.099998474121094,74.27999877929688
2015-03-12,40.56999969482422,75.27999877929688
2015-03-13,39.90999984741211,74.61000061035156
2015-03-16,40.290000915527344,75.70999908447266
2015-03-17,40.5099983215332,75.08000183105469
2015-03-18,40.599998474121094,76.4000015258789
2015-03-19,40.02000045776367,76.01000213623047
2015-03-20,40.650001525878906,76.66999816894531
2015-03-23,40.619998931884766,76.80000305175781
2015-03-24,40.470001220703125,76.05999755859375
2015-03-25,40.45000076293945,74.95999908447266
2015-03-26,40.349998474121094,74.3499984741211
2015-03-27,40.08000183105469,75.0
2015-03-30,40.5099983215332,75.9000015258789
2015-03-31,40.54999923706055,76.77999877929688
2015-04-01,40.68000030517578,76.83000183105469
2015-04-02,40.68000030517578,76.97000122070312
2015-04-06,41.16999816894531,78.23999786376953
2015-04-07,41.0099983215332,77.6500015258789
2015-04-08,40.88999938964844,77.30000305175781
2015-04-09,41.04999923706055,77.01000213623047
2015-04-10,40.880001068115234,77.83999633789062
2015-04-13,40.70000076293945,77.2300033569336
2015-04-14,40.5099983215332,77.58999633789062
2015-04-15,40.400001525878906,78.0199966430664
2015-04-16,40.599998474121094,77.30999755859375
2015-04-17,40.29999923706055,77.30999755859375
2015-04-20,40.65999984741211,78.61000061035156
2015-04-21,40.779998779296875,78.06999969482422
2015-04-22,41.310001373291016,78.30000305175781
2015-04-23,40.95000076293945,78.86000061035156
2015-04-24,40.88999938964844,79.41000366210938
2015-04-27,40.83000183105469,78.37000274658203
2015-04-28,40.77000045776367,78.97000122070312
2015-04-29,40.4900016784668,78.43000030517578
2015-04-30,40.560001373291016,77.56999969482422
2015-05-01,40.90999984741211,77.9000015258789
2015-05-04,40.959999084472656,77.95999908447266
2015-05-05,40.75,76.25
2015-05-06,40.65999984741211,76.41000366210938
2015-05-07,40.70000076293945,76.80999755859375
2015-05-08,40.97999954223633,77.11000061035156
2015-05-11,40.939998626708984,76.56999969482422
2015-05-12,40.689998626708984,76.30000305175781
2015-05-13,41.04999923706055,74.44000244140625
2015-05-14,41.5,75.48999786376953
2015-05-15,41.52000045776367,76.1500015258789
2015-05-18,41.31999969482422,76.02999877929688
2015-05-19,41.310001373291016,76.19000244140625
2015-05-20,41.349998474121094,76.54000091552734
2015-05-21,41.22999954223633,76.16000366210938
2015-05-22,41.209999084472656,76.05000305175781
2015-05-26,40.9900016784668,75.76000213623047
2015-05-27,41.119998931884766,76.20999908447266
2015-05-28,41.13999938964844,75.94999694824219
2015-05-29,40.959999084472656,75.7300033569336
2015-06-01,40.939998626708984,76.0
2015-06-02,40.9900016784668,75.05000305175781
2015-06-03,40.869998931884766,74.19999694824219
2015-06-04,40.59000015258789,74.20999908447266
2015-06-05,40.099998474121094,72.8499984741211
2015-06-08,40.15999984741211,72.44999694824219
2015-06-09,40.20000076293945,72.12999725341797
2015-06-10,40.33000183105469,72.05000305175781
2015-06-11,40.099998474121094,72.86000061035156
2015-06-12,39.959999084472656,72.52999877929688
2015-06-15,39.59000015258789,72.5
2015-06-16,40.08000183105469,72.56999969482422
2015-06-17,40.27000045776367,73.08000183105469
2015-06-18,40.650001525878906,74.54000091552734
2015-06-19,40.400001525878906,73.19999694824219
2015-06-22,40.47999954223633,73.06999969482422
2015-06-23,40.380001068115234,71.77999877929688
2015-06-24,40.189998626708984,70.93000030517578
2015-06-25,40.02000045776367,70.68000030517578
2015-06-26,40.0,71.0
2015-06-29,39.400001525878906,70.8499984741211
2015-06-30,39.22999954223633,70.62000274658203
2015-07-01,39.5,71.08000183105469
2015-07-02,39.4900016784668,72.52999877929688
2015-07-06,39.41999816894531,72.8499984741211
2015-07-07,40.25,75.2699966430664
2015-07-08,39.86000061035156,74.79000091552734
2015-07-09,39.91999816894531,74.06999969482422
2015-07-10,40.38999938964844,74.37000274658203
2015-07-13,40.65999984741211,74.3499984741211
2015-07-14,41.16999816894531,73.80000305175781
2015-07-15,41.130001068115234,74.0199966430664
2015-07-16,41.47999954223633,74.80999755859375
2015-07-17,41.25,73.56999969482422
2015-07-20,41.380001068115234,73.2699966430664
2015-07-21,41.189998626708984,72.41999816894531
2015-07-22,40.900001525878906,72.37000274658203
2015-07-23,40.84000015258789,71.55999755859375
2015-07-24,40.439998626708984,71.69000244140625
2015-07-27,40.540000915527344,73.0
2015-07-28,40.54999923706055,73.12999725341797
2015-07-29,40.59000015258789,73.11000061035156
2015-07-30,40.560001373291016,73.44999694824219
2015-07-31,41.08000183105469,74.22000122070312
2015-08-03,41.540000915527344,74.95999908447266
2015-08-04,41.849998474121094,73.91999816894531
2015-08-05,42.119998931884766,73.9800033569336
2015-08-06,41.91999816894531,73.83999633789062
2015-08-07,41.77000045776367,75.1500015258789
2015-08-10,41.68000030517578,74.80999755859375
2015-08-11,41.47999954223633,75.29000091552734
2015-08-12,41.2599983215332,75.55999755859375
2015-08-13,41.099998474121094,75.58000183105469
2015-08-14,41.25,76.37000274658203
2015-08-17,41.349998474121094,76.5199966430664
2015-08-18,41.29999923706055,76.23999786376953
2015-08-19,40.779998779296875,77.20999908447266
2015-08-20,40.54999923706055,76.7699966430664
2015-08-21,39.529998779296875,76.70999908447266
2015-08-24,38.380001068115234,72.44000244140625
2015-08-25,37.9900016784668,70.20999908447266
2015-08-26,38.72999954223633,71.73999786376953
2015-08-27,39.27000045776367,72.5199966430664
2015-08-28,39.45000076293945,72.38999938964844
2015-08-31,39.31999969482422,70.91000366210938
2015-09-01,38.75,69.05000305175781
2015-09-02,38.900001525878906,69.16000366210938
2015-09-03,39.15999984741211,69.27999877929688
2015-09-04,38.52000045776367,68.26000213623047
2015-09-08,38.900001525878906,69.36000061035156
2015-09-09,38.29999923706055,68.20999908447266
2015-09-10,38.41999816894531,67.73999786376953
2015-09-11,38.130001068115234,68.33999633789062
2015-09-14,38.099998474121094,68.30999755859375
2015-09-15,38.5,68.58999633789062
2015-09-16,39.150001525878906,69.18000030517578
2015-09-17,39.380001068115234,69.91000366210938
2015-09-18,38.97999954223633,69.44999694824219
2015-09-21,39.189998626708984,70.05000305175781
2015-09-22,38.790000915527344,69.1500015258789
